source,expansion,class_key,class_name,effect_text,effect_key,effect_confidence,descriptor,deck_id,card_id,xws,image_path,image_sha1
worldhaven,gloomhaven,ds,Doomstalker,gh-am-ds-16,xws__ghamds16,code,gh-am-ds-16,,,ghamds16,cards/by_class/worldhaven/gloomhaven/ds/gh_am_ds_16.png,3e065cc7e0e422c42336a9329b394589ab748505
worldhaven,gloomhaven,ds,Doomstalker,gh-am-ds-17,xws__ghamds17,code,gh-am-ds-17,,,ghamds17,cards/by_class/worldhaven/gloomhaven/ds/gh_am_ds_17.png,a2c649eca72b32e7ae9af4486738b166165fe1fd
worldhaven,gloomhaven,ds,Doomstalker,gh-am-ds-back,xws__ghamdsback,code,gh-am-ds-back,,,ghamdsback,cards/by_class/worldhaven/gloomhaven/ds/gh_am_ds_back.png,d5e1b5a9e29aae274d117404f03cb8683f1cd10e
worldhaven,gloomhaven,el,Elementalist,gh-am-el-01,xws__ghamel01,code,gh-am-el-01,,,ghamel01,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_01.png,3037104791a43de0c08d2645cbf0052e3086b84c
worldhaven,gloomhaven,el,Elementalist,gh-am-el-02,xws__ghamel02,code,gh-am-el-02,,,ghamel02,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_02.png,fafd364e6c5edea9f1d73ff10acd3e2daaabd48e
worldhaven,gloomhaven,el,Elementalist,gh-am-el-03,xws__ghamel03,code,gh-am-el-03,,,ghamel03,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_03.png,63c2663ada9cab85597125ad89af584fa76d65ee
worldhaven,gloomhaven,el,Elementalist,gh-am-el-04,xws__ghamel04,code,gh-am-el-04,,,ghamel04,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_04.png,d1da442db000b881e2542dc446c100c8085f2230
worldhaven,gloomhaven,el,Elementalist,gh-am-el-05,xws__ghamel05,code,gh-am-el-05,,,ghamel05,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_05.png,9b11c7cc3bb826b55fb4394518ff12fc590e14a0
worldhaven,gloomhaven,el,Elementalist,gh-am-el-06,xws__ghamel06,code,gh-am-el-06,,,ghamel06,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_06.png,a81184b324b975a16e80b27ac1c70fc851dac97b
worldhaven,gloomhaven,el,Elementalist,gh-am-el-07,xws__ghamel07,code,gh-am-el-07,,,ghamel07,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_07.png,04e9e5795097a2028acde80f9bd67eb814160ea7
worldhaven,gloomhaven,el,Elementalist,gh-am-el-08,xws__ghamel08,code,gh-am-el-08,,,ghamel08,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_08.png,ce3ffa1193ee4a8a7ff706edf98754a01078177c
worldhaven,gloomhaven,el,Elementalist,gh-am-el-09,xws__ghamel09,code,gh-am-el-09,,,ghamel09,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_09.png,13c9075afeac93609c363aef0a2d79958fe89de6
worldhaven,gloomhaven,el,Elementalist,gh-am-el-10,xws__ghamel10,code,gh-am-el-10,,,ghamel10,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_10.png,61df3f0a25d644f2e70da453c29497d4d78f8375
worldhaven,gloomhaven,el,Elementalist,gh-am-el-11,xws__ghamel11,code,gh-am-el-11,,,ghamel11,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_11.png,c6455c89bc45a7b61d802126c7d57a5fc6457b2d
worldhaven,gloomhaven,el,Elementalist,gh-am-el-12,xws__ghamel12,code,gh-am-el-12,,,ghamel12,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_12.png,f476a2894656be7fab3676731c6d2b890bcabb53
worldhaven,gloomhaven,el,Elementalist,gh-am-el-13,xws__ghamel13,code,gh-am-el-13,,,ghamel13,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_13.png,7dd3a295c33295895a652db4358e281b8f9910a8
worldhaven,gloomhaven,el,Elementalist,gh-am-el-14,xws__ghamel14,code,gh-am-el-14,,,ghamel14,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_14.png,a4bbd3c105e8b52e1cee0cf5f9443e1da6e3041c
worldhaven,gloomhaven,el,Elementalist,gh-am-el-15,xws__ghamel15,code,gh-am-el-15,,,ghamel15,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_15.png,b6001ddcd7ce38849dd7e25ef2fea91182f3079d
worldhaven,gloomhaven,el,Elementalist,gh-am-el-16,xws__ghamel16,code,gh-am-el-16,,,ghamel16,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_16.png,3ce6d8862484ced5814efc5a13598f28445ef34b
worldhaven,gloomhaven,el,Elementalist,gh-am-el-17,xws__ghamel17,code,gh-am-el-17,,,ghamel17,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_17.png,42fc3532c652dde6dc7a759203698f9eecd5903b
worldhaven,gloomhaven,el,Elementalist,gh-am-el-18,xws__ghamel18,code,gh-am-el-18,,,ghamel18,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_18.png,2b9bbd76e1bfbd88091b11707d96e5a80439c901
worldhaven,gloomhaven,el,Elementalist,gh-am-el-19,xws__ghamel19,code,gh-am-el-19,,,ghamel19,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_19.png,876b3b16d61702dc6c9d3b308735e057eed6e4b5
worldhaven,gloomhaven,el,Elementalist,gh-am-el-20,xws__ghamel20,code,gh-am-el-20,,,ghamel20,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_20.png,e24a09feba07cc7fc79afe06bc6dd634d8e3c5f7
worldhaven,gloomhaven,el,Elementalist,gh-am-el-21,xws__ghamel21,code,gh-am-el-21,,,ghamel21,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_21.png,ac353b2766266449a07e6287f4d2ca6dbd5e9b73
worldhaven,gloomhaven,el,Elementalist,gh-am-el-22,xws__ghamel22,code,gh-am-el-22,,,ghamel22,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_22.png,1c8a9f3b531818064f84969310486d4c630809cd
worldhaven,gloomhaven,el,Elementalist,gh-am-el-23,xws__ghamel23,code,gh-am-el-23,,,ghamel23,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_23.png,3e87eaef4e087db012cdafe5daa199befa2fc991
worldhaven,gloomhaven,el,Elementalist,gh-am-el-24,xws__ghamel24,code,gh-am-el-24,,,ghamel24,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_24.png,bc143fc9350d7c0129946f91df51d19fbd78f891
worldhaven,gloomhaven,el,Elementalist,gh-am-el-back,xws__ghamelback,code,gh-am-el-back,,,ghamelback,cards/by_class/worldhaven/gloomhaven/el/gh_am_el_back.png,d5e1b5a9e29aae274d117404f03cb8683f1cd10e
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-01,xws__ghammt01,code,gh-am-mt-01,,,ghammt01,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_01.png,202e02cfcfe54993795b21514f89fb559ffad34f
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-02,xws__ghammt02,code,gh-am-mt-02,,,ghammt02,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_02.png,ab5f3c49ed7625d509ffeade25bc1a2ed663ee38
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-03,xws__ghammt03,code,gh-am-mt-03,,,ghammt03,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_03.png,1b487af5df622910268f204a236410d05a1eb02d
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-04,xws__ghammt04,code,gh-am-mt-04,,,ghammt04,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_04.png,d94b0adbe36ca995f7217f6c52346fd515d9968d
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-05,xws__ghammt05,code,gh-am-mt-05,,,ghammt05,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_05.png,d6c2a37cd58fb1a1016d7deb41f0539af2d97d25
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-06,xws__ghammt06,code,gh-am-mt-06,,,ghammt06,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_06.png,9e958553f666cd75a26600e7d4f22eaa591228e6
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-07,xws__ghammt07,code,gh-am-mt-07,,,ghammt07,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_07.png,5d6ef802d69cf7bb70e9df5744d08096b8e1b04e
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-08,xws__ghammt08,code,gh-am-mt-08,,,ghammt08,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_08.png,81895baa675edd6178164846821cdda7983b0cae
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-09,xws__ghammt09,code,gh-am-mt-09,,,ghammt09,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_09.png,a39a77e929e6aac783b2db325bc33a0f2d122422
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-10,xws__ghammt10,code,gh-am-mt-10,,,ghammt10,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_10.png,63663ec4bb3d527c2baf5afbc70e9d5957e02fec
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-11,xws__ghammt11,code,gh-am-mt-11,,,ghammt11,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_11.png,78320ae03875c238aa9e52a9c3918d5d8d342fa6
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-12,xws__ghammt12,code,gh-am-mt-12,,,ghammt12,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_12.png,2d11a52692f832fc5add0c207ea912b4e6fd3400
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-13,xws__ghammt13,code,gh-am-mt-13,,,ghammt13,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_13.png,cd7165f9893b81b6ad2af7aca4f067618ee85a07
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-14,xws__ghammt14,code,gh-am-mt-14,,,ghammt14,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_14.png,b44b44abfff1a5c2f6fcc0e4f83fd7ce51c8899c
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-15,xws__ghammt15,code,gh-am-mt-15,,,ghammt15,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_15.png,e6b15e4192899f240de0b0e4ef383651f10960f7
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-16,xws__ghammt16,code,gh-am-mt-16,,,ghammt16,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_16.png,2ede3b40e5129ef951f829ff4dee9e9e16551c62
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-17,xws__ghammt17,code,gh-am-mt-17,,,ghammt17,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_17.png,fd395472a0ca2ba8532855ef4bfabe18a4814dae
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-18,xws__ghammt18,code,gh-am-mt-18,,,ghammt18,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_18.png,289719c1bd821adcc9d2cab97d56f2108cdd0113
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-19,xws__ghammt19,code,gh-am-mt-19,,,ghammt19,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_19.png,b61d393fa43519aded7697565ae6c60c4abe01fd
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-20,xws__ghammt20,code,gh-am-mt-20,,,ghammt20,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_20.png,12718b55cb41bc0304e8ee986a0003b1355fff11
worldhaven,gloomhaven,mt,Mindthief,gh-am-mt-back,xws__ghammtback,code,gh-am-mt-back,,,ghammtback,cards/by_class/worldhaven/gloomhaven/mt/gh_am_mt_back.png,d5e1b5a9e29aae274d117404f03cb8683f1cd10e
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-01,xws__ghamns01,code,gh-am-ns-01,,,ghamns01,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_01.png,56a3c01f1b86cc70a59b7b29bf385c880ac90fcd
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-02,xws__ghamns02,code,gh-am-ns-02,,,ghamns02,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_02.png,e6ecd7b6849a2c502d948b755ee1ac71bcfc2f3a
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-03,xws__ghamns03,code,gh-am-ns-03,,,ghamns03,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_03.png,642719dbfbe2306b7788acc6de272e5d894205de
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-04,xws__ghamns04,code,gh-am-ns-04,,,ghamns04,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_04.png,ed414f778970269f84c6231240192d1acb393c0a
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-05,xws__ghamns05,code,gh-am-ns-05,,,ghamns05,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_05.png,f5ddb3709ca879f5978957cf90c13976b7de9920
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-06,xws__ghamns06,code,gh-am-ns-06,,,ghamns06,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_06.png,590e680e92439c5517ea1fb0efde72749f62e721
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-07,xws__ghamns07,code,gh-am-ns-07,,,ghamns07,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_07.png,eb65413857ad48ee00946109b0a8924ed39db2b0
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-08,xws__ghamns08,code,gh-am-ns-08,,,ghamns08,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_08.png,471716fcdd8d23a5430152b159a8044eca90083a
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-09,xws__ghamns09,code,gh-am-ns-09,,,ghamns09,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_09.png,016a13ee8163b83ebd02d47a57fa77923478da78
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-10,xws__ghamns10,code,gh-am-ns-10,,,ghamns10,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_10.png,70adbe55338fb233e915edab1fb978aa79b5e77c
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-11,xws__ghamns11,code,gh-am-ns-11,,,ghamns11,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_11.png,e3a9d356ccd34dfe9d9c5972cf53054c092a79ad
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-12,xws__ghamns12,code,gh-am-ns-12,,,ghamns12,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_12.png,8616155a965a667dcfda71749562efeccf3a7aed
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-13,xws__ghamns13,code,gh-am-ns-13,,,ghamns13,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_13.png,fac917ed5340631c2f14550cbf3e19e1dbbbd719
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-14,xws__ghamns14,code,gh-am-ns-14,,,ghamns14,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_14.png,0f23a6aca3a782a146df6b3f7c7111f9760a3e76
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-15,xws__ghamns15,code,gh-am-ns-15,,,ghamns15,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_15.png,47dd5b14b29ca1f94b550ea0ea189b621c05076f
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-16,xws__ghamns16,code,gh-am-ns-16,,,ghamns16,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_16.png,8ea123bca28dc8a271c4a44a1eb2df87a8bac95a
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-17,xws__ghamns17,code,gh-am-ns-17,,,ghamns17,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_17.png,f7cda772606cc97bf0f1db914178f34844ec82b1
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-18,xws__ghamns18,code,gh-am-ns-18,,,ghamns18,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_18.png,f6e10a21aa038066b012fe15dd0e64e327d33032
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-19,xws__ghamns19,code,gh-am-ns-19,,,ghamns19,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_19.png,d13c4edb85ad1bd91a9cdb8a68c4a2fa3b8a60fe
worldhaven,gloomhaven,ns,Nightshroud,gh-am-ns-back,xws__ghamnsback,code,gh-am-ns-back,,,ghamnsback,cards/by_class/worldhaven/gloomhaven/ns/gh_am_ns_back.png,d5e1b5a9e29aae274d117404f03cb8683f1cd10e
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-01,xws__ghamph01,code,gh-am-ph-01,,,ghamph01,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_01.png,971dbee55325ec6655edf6ab9524e7464390acac
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-02,xws__ghamph02,code,gh-am-ph-02,,,ghamph02,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_02.png,fdbaf6932ec94e68d1324e36dafcfa121f297932
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-03,xws__ghamph03,code,gh-am-ph-03,,,ghamph03,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_03.png,3fc9db3f1c1aab67abb6a651ace6fd70da2834c2
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-04,xws__ghamph04,code,gh-am-ph-04,,,ghamph04,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_04.png,dcb1bd2ebe9b1e05ec03afeb67bf98354ea4d753
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-05,xws__ghamph05,code,gh-am-ph-05,,,ghamph05,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_05.png,86cef4193b0ac8c890985d12a182a7881adb8f04
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-06,xws__ghamph06,code,gh-am-ph-06,,,ghamph06,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_06.png,66ca5c1d89d547aec15bec0096a646bf1ca2ed55
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-07,xws__ghamph07,code,gh-am-ph-07,,,ghamph07,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_07.png,557efdee75e72962ed80bfe23904c15fc067203c
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-08,xws__ghamph08,code,gh-am-ph-08,,,ghamph08,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_08.png,dffcb6b79b2b08b2378bf7bf2da0893b115cad5c
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-09,xws__ghamph09,code,gh-am-ph-09,,,ghamph09,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_09.png,09d41dcf066c90259ea1adc6828aeb97b64bb6cc
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-10,xws__ghamph10,code,gh-am-ph-10,,,ghamph10,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_10.png,d5a70b1f4550d08b11a6975b705c733a70734c9e
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-11,xws__ghamph11,code,gh-am-ph-11,,,ghamph11,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_11.png,471427a57b46f739ed26d653f8b75f38996dda3a
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-12,xws__ghamph12,code,gh-am-ph-12,,,ghamph12,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_12.png,98b1ab212cf9d79f2206f18eb9efa4663c789f81
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-13,xws__ghamph13,code,gh-am-ph-13,,,ghamph13,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_13.png,1cfb83f6fe4c96489cd47e9b2a8f67d743b001ff
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-14,xws__ghamph14,code,gh-am-ph-14,,,ghamph14,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_14.png,68c654da618d73be3b555133154f50902849d5c6
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-15,xws__ghamph15,code,gh-am-ph-15,,,ghamph15,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_15.png,71c6b0c483fbf3f66e86377fd33ea0989bfada9b
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-16,xws__ghamph16,code,gh-am-ph-16,,,ghamph16,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_16.png,c2712a7aa1e669d3dadcec3b7efe5e9297697e36
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-17,xws__ghamph17,code,gh-am-ph-17,,,ghamph17,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_17.png,7b94fd5fe09a9dce1c6ca96a1bc0ede1fc31b91d
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-18,xws__ghamph18,code,gh-am-ph-18,,,ghamph18,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_18.png,efd97e10daa4392ffe0b3744c975b73beabb5f96
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-19,xws__ghamph19,code,gh-am-ph-19,,,ghamph19,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_19.png,44bf742e7f4764c4b1e33482ca3f2c193a1bb512
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-20,xws__ghamph20,code,gh-am-ph-20,,,ghamph20,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_20.png,7bdc0099ee4308fa1ee39b06d1146096cda326be
worldhaven,gloomhaven,ph,Plagueherald,gh-am-ph-back,xws__ghamphback,code,gh-am-ph-back,,,ghamphback,cards/by_class/worldhaven/gloomhaven/ph/gh_am_ph_back.png,d5e1b5a9e29aae274d117404f03cb8683f1cd10e
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-01,xws__ghamqm01,code,gh-am-qm-01,,,ghamqm01,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_01.png,dc8572cf9de86847e5061bb443f455c391f7ae6f
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-02,xws__ghamqm02,code,gh-am-qm-02,,,ghamqm02,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_02.png,5d8b32fa6152ff552b6bffaaebf0a984a04712f6
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-03,xws__ghamqm03,code,gh-am-qm-03,,,ghamqm03,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_03.png,01a909d68ba54ae424cd9d30cd3d47ff03cb2031
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-04,xws__ghamqm04,code,gh-am-qm-04,,,ghamqm04,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_04.png,0986406a86de06b44a8365ec4e2c8d94d102f9e7
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-05,xws__ghamqm05,code,gh-am-qm-05,,,ghamqm05,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_05.png,84b6586a38ee7b5c5a421975a54c707630459775
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-06,xws__ghamqm06,code,gh-am-qm-06,,,ghamqm06,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_06.png,feb31a557a5409d24d25b8370beb3f7f79e5131e
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-07,xws__ghamqm07,code,gh-am-qm-07,,,ghamqm07,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_07.png,a525dead2198c1f1dc790a934e319ae75eeabf24
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-08,xws__ghamqm08,code,gh-am-qm-08,,,ghamqm08,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_08.png,9bd691a13f649aec5237150e5d8c2a70f69c7c42
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-09,xws__ghamqm09,code,gh-am-qm-09,,,ghamqm09,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_09.png,0a7ba068ec4170edc5d7b8644322594ad34ae2fa
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-10,xws__ghamqm10,code,gh-am-qm-10,,,ghamqm10,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_10.png,5a43ab873346d98d3a3be71ab1551aefd7aa4fd3
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-11,xws__ghamqm11,code,gh-am-qm-11,,,ghamqm11,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_11.png,75cfdfb790100827f53cedd97f4c777caf26ca25
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-12,xws__ghamqm12,code,gh-am-qm-12,,,ghamqm12,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_12.png,2baacb8c9c0d6262f0d1d5fc128a7722ca062aef
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-13,xws__ghamqm13,code,gh-am-qm-13,,,ghamqm13,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_13.png,85dc3dbee5ea6f6bc7ca9bb2ff03de81f06437b6
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-14,xws__ghamqm14,code,gh-am-qm-14,,,ghamqm14,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_14.png,2b31bb1cda21b2874329a4329c92739121cfbdfc
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-15,xws__ghamqm15,code,gh-am-qm-15,,,ghamqm15,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_15.png,17fcf4edfd0107ea5110cbfacb0df1c924113677
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-16,xws__ghamqm16,code,gh-am-qm-16,,,ghamqm16,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_16.png,b79eb96fd6220149fadda566f5d8bb9790916d68
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-17,xws__ghamqm17,code,gh-am-qm-17,,,ghamqm17,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_17.png,e38f456d6ea8b30a786098532637176abfdab28c
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-18,xws__ghamqm18,code,gh-am-qm-18,,,ghamqm18,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_18.png,a611e16230ed882ff307dcc5ae804f383289024e
worldhaven,gloomhaven,qm,Quartermaster,gh-am-qm-back,xws__ghamqmback,code,gh-am-qm-back,,,ghamqmback,cards/by_class/worldhaven/gloomhaven/qm/gh_am_qm_back.png,d5e1b5a9e29aae274d117404f03cb8683f1cd10e
worldhaven,gloomhaven,sb,Sawbones,gh-am-sb-01,xws__ghamsb01,code,gh-am-sb-01,,,ghamsb01,cards/by_class/worldhaven/gloomhaven/sb/gh_am_sb_01.png,e7bd1ffe150998b98d1e90978dbcf210fbd33ee1
worldhaven,gloomhaven,sb,Sawbones,gh-am-sb-02,xws__ghamsb02,code,gh-am-sb-02,,,ghamsb02,cards/by_class/worldhaven/gloomhaven/sb/gh_am_sb_02.png,121ba484fe0e7b5299d42776cc41eaa0cbefa11f
worldhaven,gloomhaven,sb,Sawbones,gh-am-sb-03,xws__ghamsb03,code,gh-am-sb-03,,,ghamsb03,cards/by_class/worldhaven/gloomhaven/sb/gh_am_sb_03.png,e8e03d95ee4cbf6e95011e16c53413b497178911
worldhaven,gloomhaven,sb,Sawbones,gh-am-sb-04,xws__ghamsb04,code,gh-am-sb-04,,,ghamsb04,cards/by_class/worldhaven/gloomhaven/sb/gh_am_sb_04.png,6ccf22dfe098eebe86a677624e369ae555c7e3d2
